"week","zcta","caserate","count"
2021-09-19,"10018",195.07,32006
2021-09-19,"10019",225.17,69934
2021-09-19,"10021",124.25,27374
2021-09-19,"10022",100.34,27015
2021-09-19,"10023",98.73,29952
2021-09-19,"10024",116.41,31797
2021-09-19,"10025",145.16,26783
2021-09-19,"10026",155.18,10240
2021-09-19,"10027",156.16,20264
2021-09-19,"10028",109.77,17543
2021-09-19,"10029",127.84,19253
2021-09-19,"10035",122.02,20509
2021-09-19,"10036",245.94,29913
2021-09-19,"10037",173.13,10330
2021-09-19,"10038",192.44,18193
2021-09-19,"10040",116,6077
2021-09-19,"10044",162.78,1340
2021-09-19,"10065",143.37,4726
2021-09-19,"10069",143.21,5351
2021-09-19,"10075",164.9,6687
2021-09-19,"10115",156.16,1178
2021-09-19,"10119",188.32,3241
2021-09-19,"10128",146.86,16443
2021-09-19,"10153",100.34,5401
2021-09-19,"10162",164.9,807
2021-09-19,"10199",188.32,10983
2021-09-19,"10278",214.55,2041
2021-09-19,"10279",214.55,3358
2021-09-19,"10280",107,11034
2021-09-19,"10282",89.74,18355
2021-09-19,"10453",96.6,2439
2021-09-19,"10457",107.16,1927
2021-09-19,"10458",103.94,2517
2021-09-19,"10460",146.07,857
2021-09-19,"11101",165.6,20117
2021-09-19,"11102",206.36,8222
2021-09-19,"11103",137.39,6380
2021-09-19,"11105",140.92,6653
2021-09-19,"11106",88.17,11243
2021-09-19,"11109",190.88,4063
2021-09-19,"11201",208.69,50308
2021-09-19,"11203",132.31,981
2021-09-19,"11205",282.36,19851
2021-09-19,"11206",234.11,17212
2021-09-19,"11208",161.15,2568
2021-09-19,"11211",317.7,67098
2021-09-19,"11213",154.8,1048
2021-09-19,"11215",100.54,28581
2021-09-19,"11216",182.4,12513
2021-09-19,"11217",163.93,22618
2021-09-19,"11221",187.87,17874
2021-09-19,"11222",213.16,25802
2021-09-19,"11225",130.4,4336
2021-09-19,"11231",93.64,15723
2021-09-19,"11232",73.84,4957
2021-09-19,"11233",161.46,4276
2021-09-19,"11235",189.26,955
2021-09-19,"11237",131.25,12185
2021-09-19,"11238",160.6,22438
2021-09-19,"11369",127.87,419
2021-09-19,"10468",106.67,3037
2021-09-19,"11385",136.08,5264
2021-09-19,"11207",174.1,2092
2021-09-19,"10006",177.42,2554
2021-09-19,"10170",160.12,2672
2021-09-19,"10032",95.16,3131
2021-09-19,"10030",146.91,6072
2021-09-19,"10031",115.21,5862
2021-09-19,"10451",141.45,5806
2021-09-19,"10454",121.6,3799
2021-09-19,"10039",128.77,1936
2021-09-19,"10455",114.58,2642
2021-09-19,"10456",96.57,3727
2021-09-19,"10033",100.82,2657
2021-09-19,"10111",225.17,1347
2021-09-19,"10452",118.33,3647
2021-09-19,"10459",169.2,1714
2021-09-19,"10474",150.31,552
2021-09-19,"11220",96.2,3447
2021-09-19,"11370",103.85,1016
2021-09-19,"11377",93.99,1416
2021-09-19,"11218",144.6,4828
2021-09-19,"11226",144.83,1421
2021-09-19,"10034",82.86,2803
2021-09-19,"10020",225.17,42
2021-09-19,"10463",122.89,160
2021-09-19,"10467",131.3,286
2021-09-19,"11104",145.46,0
2021-09-19,"10461",193.49,0
2021-09-19,"11219",289.73,0
2021-09-19,"11209",145.15,0
2021-09-26,"10001",115.89,58618
2021-09-26,"10002",83.64,70410
2021-09-26,"10003",155.62,92407
2021-09-26,"10004",134.58,9939
2021-09-26,"10005",148.45,6716
2021-09-26,"10007",214.55,6093
2021-09-26,"10009",129.48,55397
2021-09-26,"10010",125.93,38011
2021-09-26,"10011",170.87,63305
2021-09-26,"10012",146.86,32180
2021-09-26,"10013",107.57,38010
2021-09-26,"10014",201.08,80425
2021-09-26,"10016",182.67,40501
2021-09-26,"10017",153.72,21234
2021-09-26,"10018",135.7,30937
2021-09-26,"10019",225.17,68333
2021-09-26,"10021",111.17,27099
2021-09-26,"10022",71.21,27752
2021-09-26,"10023",79.31,28319
2021-09-26,"10024",118.13,29854
2021-09-26,"10025",91.68,24988
2021-09-26,"10026",111.21,10242
2021-09-26,"10027",134.08,18529
2021-09-26,"10028",107.66,17121
2021-09-26,"10029",159.8,19384
2021-09-26,"10035",161.75,19824
2021-09-26,"10036",249.61,29814
2021-09-26,"10037",96.18,8094
2021-09-26,"10038",139.95,18160
2021-09-26,"10040",70.51,5876
2021-09-26,"10044",119.95,1440
2021-09-26,"10065",182.8,4080
2021-09-26,"10069",159.12,5293
2021-09-26,"10075",104.15,7292
2021-09-26,"10115",134.08,1620
2021-09-26,"10119",115.89,3327
2021-09-26,"10128",131.49,16044
2021-09-26,"10153",71.21,5536
2021-09-26,"10162",104.15,830
2021-09-26,"10199",115.89,11219
2021-09-26,"10278",214.55,2132
2021-09-26,"10279",214.55,3622
2021-09-26,"10280",139.09,12675
2021-09-26,"10282",71.79,16905
2021-09-26,"10453",114.39,2132
2021-09-26,"10457",118.01,1726
2021-09-26,"10458",123.28,2198
2021-09-26,"10460",161.36,755
2021-09-26,"11101",138.45,20263
2021-09-26,"11102",179.73,8220
2021-09-26,"11103",154.56,6192
2021-09-26,"11105",121.58,6669
2021-09-26,"11106",125.57,11070
2021-09-26,"11109",173.53,4374
2021-09-26,"11201",154.11,47499
2021-09-26,"11203",113.21,827
2021-09-26,"11205",240.45,19120
2021-09-26,"11206",196.06,16139
2021-09-26,"11208",136.03,2445
2021-09-26,"11211",244.92,65287
2021-09-26,"11213",173.37,1005
2021-09-26,"11215",100.54,27106
2021-09-26,"11216",149.57,11998
2021-09-26,"11217",127.23,22047
2021-09-26,"11221",163.31,16875
2021-09-26,"11222",174.4,24967
2021-09-26,"11225",107.8,4331
2021-09-26,"11231",149.83,15421
2021-09-26,"11232",103.38,4863
2021-09-26,"11233",143.97,3985
2021-09-26,"11235",166.25,844
2021-09-26,"11237",131.25,11406
2021-09-26,"11238",126.99,22935
2021-09-26,"11369",98.13,478
2021-09-26,"10468",93.82,2918
2021-09-26,"11385",145.73,4760
2021-09-26,"11207",159.49,2041
2021-09-26,"10006",206.99,2500
2021-09-26,"10170",153.72,3235
2021-09-26,"10032",93.57,2722
2021-09-26,"10030",160.57,5719
2021-09-26,"10031",76.24,5635
2021-09-26,"10451",120.34,5185
2021-09-26,"10454",142.74,4032
2021-09-26,"10039",117.73,1781
2021-09-26,"10455",128.9,2651
2021-09-26,"10456",113.74,3384
2021-09-26,"10033",88.86,2484
2021-09-26,"10111",225.17,1260
2021-09-26,"10452",128.97,3257
2021-09-26,"10459",131.6,1749
2021-09-26,"10474",150.31,440
2021-09-26,"11220",101.49,3239
2021-09-26,"11370",163.64,958
2021-09-26,"11377",98.75,1490
2021-09-26,"11218",135.14,4719
2021-09-26,"11226",110.93,1326
2021-09-26,"10034",75.75,2774
2021-09-26,"10020",225.17,30
2021-09-26,"10463",92.88,136
2021-09-26,"10467",139.14,214
2021-09-26,"11104",74.69,7
2021-09-26,"10461",193.49,0
2021-09-26,"11219",251.99,0
2021-09-26,"11209",131.82,0
2021-10-03,"10001",152.1,59977
2021-10-03,"10002",77,69109
2021-10-03,"10003",188.97,90621
2021-10-03,"10004",168.23,9980
2021-10-03,"10005",114.19,7143
2021-10-03,"10007",85.82,5250
2021-10-03,"10009",118.98,55261
2021-10-03,"10010",140.92,37850
2021-10-03,"10011",150.77,64731
2021-10-03,"10012",125.26,31217
2021-10-03,"10013",90.22,37400
2021-10-03,"10014",145.04,75338
2021-10-03,"10016",127.67,47152
2021-10-03,"10017",115.29,19051
2021-10-03,"10018",144.18,29948
2021-10-03,"10019",128.67,69234
2021-10-03,"10021",122.07,27016
2021-10-03,"10022",100.34,27296
2021-10-03,"10023",64.74,29913
2021-10-03,"10024",68.48,29069
2021-10-03,"10025",93.87,25628
2021-10-03,"10026",77.59,10337
2021-10-03,"10027",113.57,18590
2021-10-03,"10028",111.88,17254
2021-10-03,"10029",113.77,18961
2021-10-03,"10035",104.99,19866
2021-10-03,"10036",220.25,29649
2021-10-03,"10037",96.18,11105
2021-10-03,"10038",122.46,17686
2021-10-03,"10040",70.51,5859
2021-10-03,"10044",51.41,1291
2021-10-03,"10065",82.44,4264
2021-10-03,"10069",143.21,5436
2021-10-03,"10075",65.09,8494
2021-10-03,"10115",113.57,1583
2021-10-03,"10119",152.1,3347
2021-10-03,"10128",116.12,15870
2021-10-03,"10153",100.34,5524
2021-10-03,"10162",65.09,812
2021-10-03,"10199",152.1,11891
2021-10-03,"10278",85.82,1839
2021-10-03,"10279",85.82,3837
2021-10-03,"10280",21.4,11774
2021-10-03,"10282",107.68,16399
2021-10-03,"10453",95.33,2072
2021-10-03,"10457",128.86,1864
2021-10-03,"10458",107.57,2025
2021-10-03,"10460",83.23,708
2021-10-03,"11101",105.88,20929
2021-10-03,"11102",129.81,8054
2021-10-03,"11103",105.9,6624
2021-10-03,"11105",82.9,6599
2021-10-03,"11106",96.18,11164
2021-10-03,"11109",277.64,4091
2021-10-03,"11201",133.24,45969
2021-10-03,"11203",125.49,835
2021-10-03,"11205",165.44,18932
2021-10-03,"11206",183.37,15828
2021-10-03,"11208",115.1,2450
2021-10-03,"11211",232.13,63572
2021-10-03,"11213",235.29,1091
2021-10-03,"11215",83.3,27781
2021-10-03,"11216",136.8,11883
2021-10-03,"11217",90.53,20917
2021-10-03,"11221",128.93,16824
2021-10-03,"11222",135.65,24426
2021-10-03,"11225",121.71,4629
2021-10-03,"11231",112.37,14925
2021-10-03,"11232",121.84,5157
2021-10-03,"11233",106.29,4042
2021-10-03,"11235",140.67,807
2021-10-03,"11237",100,11668
2021-10-03,"11238",128.85,23207
2021-10-03,"11369",77.32,436
2021-10-03,"10468",127.23,2389
2021-10-03,"11385",132.22,5121
2021-10-03,"11207",157.25,1887
2021-10-03,"10006",147.85,2307
2021-10-03,"10170",115.29,2586
2021-10-03,"10032",85.64,2511
2021-10-03,"10030",82,5772
2021-10-03,"10031",86.41,5443
2021-10-03,"10451",116.11,5425
2021-10-03,"10454",84.59,3904
2021-10-03,"10039",132.45,1657
2021-10-03,"10455",112.19,2592
2021-10-03,"10456",101.94,3272
2021-10-03,"10033",70.06,2090
2021-10-03,"10111",128.67,1254
2021-10-03,"10452",85.09,3191
2021-10-03,"10459",71.02,1603
2021-10-03,"10474",200.41,393
2021-10-03,"11220",62.37,3069
2021-10-03,"11370",173.08,942
2021-10-03,"11377",88.04,1628
2021-10-03,"11218",170.28,5138
2021-10-03,"11226",85.25,1317
2021-10-03,"10034",63.92,2327
2021-10-03,"10020",128.67,64
2021-10-03,"10463",67.16,96
2021-10-03,"10467",116.6,190
2021-10-03,"11104",82.56,3
2021-10-03,"10461",124.24,0
2021-10-03,"11219",235.34,0
2021-10-03,"11209",115.53,0
2021-10-10,"10001",112.27,57271
2021-10-10,"10002",111.52,64710
2021-10-10,"10003",114.86,86476
2021-10-10,"10004",33.65,8794
2021-10-10,"10005",57.1,7023
2021-10-10,"10007",100.12,5702
2021-10-10,"10009",131.23,52516
2021-10-10,"10010",113.93,35217
2021-10-10,"10011",114.58,62360
2021-10-10,"10012",77.75,29679
2021-10-10,"10013",100.63,34225
2021-10-10,"10014",135.15,68797
2021-10-10,"10016",88.39,45498
2021-10-10,"10017",147.31,18620
2021-10-10,"10018",84.81,28491
2021-10-10,"10019",133.26,65902
2021-10-10,"10021",93.73,25499
2021-10-10,"10022",74.44,25257
2021-10-10,"10023",82.55,28794
2021-10-10,"10024",85.6,27418
2021-10-10,"10025",92.77,24255
2021-10-10,"10026",43.97,10130
2021-10-10,"10027",96.22,18501
2021-10-10,"10028",109.77,16148
2021-10-10,"10029",86.93,18773
2021-10-10,"10035",124.86,18609
2021-10-10,"10036",154.17,27957
2021-10-10,"10037",48.09,10766
2021-10-10,"10038",61.23,16194
2021-10-10,"10040",97.8,5471
2021-10-10,"10044",25.7,1063
2021-10-10,"10065",139.79,4213
2021-10-10,"10069",159.12,4677
2021-10-10,"10075",99.81,7858
2021-10-10,"10115",96.22,1670
2021-10-10,"10119",112.27,3424
2021-10-10,"10128",90.51,15358
2021-10-10,"10153",74.44,4978
2021-10-10,"10162",99.81,626
2021-10-10,"10199",112.27,11595
2021-10-10,"10278",100.12,1943
2021-10-10,"10279",100.12,3299
2021-10-10,"10280",0,10636
2021-10-10,"10282",161.52,15323
2021-10-10,"10453",113.12,1975
2021-10-10,"10457",90.88,1543
2021-10-10,"10458",102.73,1926
2021-10-10,"10460",101.91,655
2021-10-10,"11101",124.88,19313
2021-10-10,"11102",103.18,8203
2021-10-10,"11103",120.22,6068
2021-10-10,"11105",77.37,6084
2021-10-10,"11106",168.32,10701
2021-10-10,"11109",225.59,3694
2021-10-10,"11201",86.69,43395
2021-10-10,"11203",92.75,840
2021-10-10,"11205",229.42,17778
2021-10-10,"11206",199.52,15184
2021-10-10,"11208",109.87,2384
2021-10-10,"11211",329.51,59675
2021-10-10,"11213",280.18,1077
2021-10-10,"11215",97.67,26905
2021-10-10,"11216",116.73,11798
2021-10-10,"11217",124.78,19661
2021-10-10,"11221",110.51,15711
2021-10-10,"11222",163.33,23457
2021-10-10,"11225",126.93,4597
2021-10-10,"11231",131.1,14347
2021-10-10,"11232",107.07,4525
2021-10-10,"11233",129.17,3850
2021-10-10,"11235",106.14,764
2021-10-10,"11237",122.92,11046
2021-10-10,"11238",84.04,22001
2021-10-10,"11369",65.42,436
2021-10-10,"10468",86.11,2167
2021-10-10,"11385",105.2,4769
2021-10-10,"11207",132.54,1962
2021-10-10,"10006",118.28,2269
2021-10-10,"10170",147.31,2602
2021-10-10,"10032",91.99,2743
2021-10-10,"10030",71.75,5472
2021-10-10,"10031",72.85,5497
2021-10-10,"10451",130.89,4976
2021-10-10,"10454",74.02,3374
2021-10-10,"10039",84.62,1579
2021-10-10,"10455",62.06,2296
2021-10-10,"10456",77.26,3068
2021-10-10,"10033",70.06,2196
2021-10-10,"10111",133.26,1292
2021-10-10,"10452",77.11,3046
2021-10-10,"10459",94,1516
2021-10-10,"10474",33.4,401
2021-10-10,"11220",69.77,3014
2021-10-10,"11370",129.02,919
2021-10-10,"11377",64.25,1538
2021-10-10,"11218",187.85,4504
2021-10-10,"11226",100.66,1209
2021-10-10,"10034",78.12,2177
2021-10-10,"10020",133.26,10
2021-10-10,"10463",70.02,56
2021-10-10,"10467",63.69,144
2021-10-10,"11104",78.63,0
2021-10-10,"10461",107.95,0
2021-10-10,"11219",330.81,0
2021-10-10,"11209",103.68,0
2021-10-17,"10001",90.54,53625
2021-10-17,"10002",110.19,60818
2021-10-17,"10003",81.51,86135
2021-10-17,"10004",201.88,8034
2021-10-17,"10005",91.35,6278
2021-10-17,"10007",100.12,5721
2021-10-17,"10009",108.48,51671
2021-10-17,"10010",98.94,35788
2021-10-17,"10011",106.54,62388
2021-10-17,"10012",138.22,29168
2021-10-17,"10013",107.57,32713
2021-10-17,"10014",118.67,66728
2021-10-17,"10016",125.71,44308
2021-10-17,"10017",96.07,18108
2021-10-17,"10018",76.33,28833
2021-10-17,"10019",176.92,65469
2021-10-17,"10021",50.14,24947
2021-10-17,"10022",80.92,24264
2021-10-17,"10023",79.31,25131
2021-10-17,"10024",66.77,28148
2021-10-17,"10025",55.66,23177
2021-10-17,"10026",82.76,10368
2021-10-17,"10027",55.21,18241
2021-10-17,"10028",84.44,15574
2021-10-17,"10029",75.42,18898
2021-10-17,"10035",68.1,17872
2021-10-17,"10036",113.79,28496
2021-10-17,"10037",52.9,10708
2021-10-17,"10038",69.98,15425
2021-10-17,"10040",59.14,5605
2021-10-17,"10044",34.27,1162
2021-10-17,"10065",103.95,4015
2021-10-17,"10069",31.82,4434
2021-10-17,"10075",73.77,7238
2021-10-17,"10115",55.21,1917
2021-10-17,"10119",90.54,3335
2021-10-17,"10128",87.09,15455
2021-10-17,"10153",80.92,4892
2021-10-17,"10162",73.77,725
2021-10-17,"10199",90.54,11160
2021-10-17,"10278",100.12,2012
2021-10-17,"10279",100.12,2998
2021-10-17,"10280",107,11221
2021-10-17,"10282",107.68,14167
2021-10-17,"10453",85.16,2236
2021-10-17,"10457",82.74,1478
2021-10-17,"10458",65.26,2024
2021-10-17,"10460",76.43,567
2021-10-17,"11101",103.16,18523
2021-10-17,"11102",59.91,8030
2021-10-17,"11103",105.9,6339
2021-10-17,"11105",63.55,6016
2021-10-17,"11106",117.56,10774
2021-10-17,"11109",121.47,3537
2021-10-17,"11201",112.37,42392
2021-10-17,"11203",75.02,814
2021-10-17,"11205",229.42,17467
2021-10-17,"11206",141.85,14598
2021-10-17,"11208",84.76,2328
2021-10-17,"11211",240.98,57603
2021-10-17,"11213",191.95,1027
2021-10-17,"11215",106.28,27140
2021-10-17,"11216",83.9,10859
2021-10-17,"11217",85.64,19773
2021-10-17,"11221",90.86,14781
2021-10-17,"11222",143.95,23167
2021-10-17,"11225",126.93,4344
2021-10-17,"11231",107.02,13435
2021-10-17,"11232",70.15,4311
2021-10-17,"11233",90.15,3703
2021-10-17,"11235",108.7,798
2021-10-17,"11237",122.92,10445
2021-10-17,"11238",72.83,20771
2021-10-17,"11369",41.63,436
2021-10-17,"10468",57.83,2357
2021-10-17,"11385",71.42,4447
2021-10-17,"11207",96.59,1850
2021-10-17,"10006",118.28,2160
2021-10-17,"10170",96.07,2476
2021-10-17,"10032",57.1,2785
2021-10-17,"10030",51.25,5685
2021-10-17,"10031",59.3,5759
2021-10-17,"10451",92.89,4817
2021-10-17,"10454",103.09,3065
2021-10-17,"10039",69.9,1644
2021-10-17,"10455",71.61,2168
2021-10-17,"10456",68.67,3034
2021-10-17,"10033",83.74,2473
2021-10-17,"10111",176.92,997
2021-10-17,"10452",63.82,3157
2021-10-17,"10459",68.93,1465
2021-10-17,"10474",25.05,410
2021-10-17,"11220",77.17,2946
2021-10-17,"11370",72.38,873
2021-10-17,"11377",44.02,1594
2021-10-17,"11218",137.85,4603
2021-10-17,"11226",71.9,1258
2021-10-17,"10034",40.24,2250
2021-10-17,"10020",176.92,17
2021-10-17,"10463",90.02,85
2021-10-17,"10467",62.71,147
2021-10-17,"11104",55.04,0
2021-10-17,"10461",77.4,0
2021-10-17,"11219",242,0
2021-10-17,"11209",65.17,0
2021-10-24,"10001",68.81,57475
2021-10-24,"10002",91.61,61872
2021-10-24,"10003",70.4,83457
2021-10-24,"10004",0,7933
2021-10-24,"10005",45.68,5941
2021-10-24,"10007",114.43,6125
2021-10-24,"10009",87.49,51219
2021-10-24,"10010",62.96,34628
2021-10-24,"10011",58.3,58703
2021-10-24,"10012",86.39,27558
2021-10-24,"10013",83.28,32605
2021-10-24,"10014",59.34,63788
2021-10-24,"10016",70.71,41727
2021-10-24,"10017",64.05,19827
2021-10-24,"10018",50.89,27971
2021-10-24,"10019",91.91,63347
2021-10-24,"10021",45.78,25506
2021-10-24,"10022",67.97,24836
2021-10-24,"10023",74.45,26626
2021-10-24,"10024",37.66,26873
2021-10-24,"10025",58.94,23361
2021-10-24,"10026",62.07,9901
2021-10-24,"10027",69.41,18166
2021-10-24,"10028",73.89,16233
2021-10-24,"10029",48.58,18549
2021-10-24,"10035",68.1,18426
2021-10-24,"10036",128.48,28865
2021-10-24,"10037",72.14,10760
2021-10-24,"10038",65.6,15704
2021-10-24,"10040",90.98,5298
2021-10-24,"10044",59.97,1117
2021-10-24,"10065",68.1,3992
2021-10-24,"10069",47.74,4370
2021-10-24,"10075",117.16,8532
2021-10-24,"10115",69.41,1725
2021-10-24,"10119",68.81,3273
2021-10-24,"10128",64.89,15363
2021-10-24,"10153",67.97,5331
2021-10-24,"10162",117.16,665
2021-10-24,"10199",68.81,10954
2021-10-24,"10278",114.43,1817
2021-10-24,"10279",114.43,2961
2021-10-24,"10280",64.2,10623
2021-10-24,"10282",125.63,13889
2021-10-24,"10453",44.49,1951
2021-10-24,"10457",75.96,1381
2021-10-24,"10458",59.22,1594
2021-10-24,"10460",57.75,512
2021-10-24,"11101",76.01,19122
2021-10-24,"11102",69.9,7652
2021-10-24,"11103",57.25,5900
2021-10-24,"11105",52.5,6072
2021-10-24,"11106",56.11,10125
2021-10-24,"11109",86.76,3381
2021-10-24,"11201",91.5,41304
2021-10-24,"11203",58.65,747
2021-10-24,"11205",169.86,17408
2021-10-24,"11206",154.54,14413
2021-10-24,"11208",76.39,2360
2021-10-24,"11211",205.57,53882
2021-10-24,"11213",103.71,953
2021-10-24,"11215",35.91,27036
2021-10-24,"11216",89.37,10338
2021-10-24,"11217",66.06,19167
2021-10-24,"11221",103.14,14623
2021-10-24,"11222",107.96,22354
2021-10-24,"11225",62.59,4213
2021-10-24,"11231",77.59,13718
2021-10-24,"11232",59.07,4408
2021-10-24,"11233",94.18,3457
2021-10-24,"11235",98.47,737
2021-10-24,"11237",91.67,9399
2021-10-24,"11238",63.49,19888
2021-10-24,"11369",11.89,414
2021-10-24,"10468",80.96,1929
2021-10-24,"11385",69.49,4295
2021-10-24,"11207",77.5,1660
2021-10-24,"10006",88.71,2018
2021-10-24,"10170",64.05,2918
2021-10-24,"10032",42.82,2715
2021-10-24,"10030",30.75,5637
2021-10-24,"10031",67.77,5054
2021-10-24,"10451",84.45,4850
2021-10-24,"10454",52.87,3019
2021-10-24,"10039",66.22,1642
2021-10-24,"10455",69.22,2223
2021-10-24,"10456",54.73,2784
2021-10-24,"10033",42.72,2351
2021-10-24,"10111",91.91,1242
2021-10-24,"10452",54.51,2785
2021-10-24,"10459",43.87,1369
2021-10-24,"10474",83.5,353
2021-10-24,"11220",69.77,2557
2021-10-24,"11370",91.26,932
2021-10-24,"11377",54.73,1399
2021-10-24,"11218",82.44,4486
2021-10-24,"11226",56.49,1202
2021-10-24,"10034",30.78,2078
2021-10-24,"10020",91.91,5
2021-10-24,"10463",62.87,78
2021-10-24,"10467",58.79,129
2021-10-24,"11104",66.83,0
2021-10-24,"10461",77.4,0
2021-10-24,"11219",202.04,0
2021-10-24,"11209",60.73,0
2021-10-31,"10001",72.43,48637
2021-10-31,"10002",58.42,51076
2021-10-31,"10003",59.28,70324
2021-10-31,"10004",100.94,6171
2021-10-31,"10005",102.77,4345
2021-10-31,"10007",42.91,4960
2021-10-31,"10009",89.24,43852
2021-10-31,"10010",59.96,29322
2021-10-31,"10011",62.32,48640
2021-10-31,"10012",60.47,23035
2021-10-31,"10013",69.4,26399
2021-10-31,"10014",92.3,49948
2021-10-31,"10016",64.82,33055
2021-10-31,"10017",44.83,16981
2021-10-31,"10018",135.7,23839
2021-10-31,"10019",78.12,51310
2021-10-31,"10021",63.21,21531
2021-10-31,"10022",106.81,21112
2021-10-31,"10023",50.18,22389
2021-10-31,"10024",54.78,22691
2021-10-31,"10025",37.11,19564
2021-10-31,"10026",85.35,7370
2021-10-31,"10027",45.75,14631
2021-10-31,"10028",76,13842
2021-10-31,"10029",58.8,15676
2021-10-31,"10035",73.78,15309
2021-10-31,"10036",132.15,23565
2021-10-31,"10037",100.99,8886
2021-10-31,"10038",87.47,12449
2021-10-31,"10040",79.61,4655
2021-10-31,"10044",42.84,819
2021-10-31,"10065",60.93,3304
2021-10-31,"10069",31.82,3396
2021-10-31,"10075",60.75,6259
2021-10-31,"10115",45.75,1446
2021-10-31,"10119",72.43,2894
2021-10-31,"10128",63.18,12536
2021-10-31,"10153",106.81,4241
2021-10-31,"10162",60.75,555
2021-10-31,"10199",72.43,7814
2021-10-31,"10278",42.91,1353
2021-10-31,"10279",42.91,2781
2021-10-31,"10280",64.2,8203
2021-10-31,"10282",107.68,10409
2021-10-31,"10453",58.47,1552
2021-10-31,"10457",36.62,1059
2021-10-31,"10458",50.76,1447
2021-10-31,"10460",37.37,411
2021-10-31,"11101",95.02,15276
2021-10-31,"11102",59.91,6218
2021-10-31,"11103",68.69,5262
2021-10-31,"11105",69.08,5170
2021-10-31,"11106",74.81,7867
2021-10-31,"11109",121.47,2877
2021-10-31,"11201",61,33791
2021-10-31,"11203",62.74,545
2021-10-31,"11205",180.89,14604
2021-10-31,"11206",128.01,12267
2021-10-31,"11208",72.2,2195
2021-10-31,"11211",162.29,45819
2021-10-31,"11213",77.4,786
2021-10-31,"11215",51.71,22965
2021-10-31,"11216",62.02,9140
2021-10-31,"11217",46.49,16650
2021-10-31,"11221",65.08,12039
2021-10-31,"11222",105.19,18642
2021-10-31,"11225",69.55,3494
2021-10-31,"11231",82.94,11726
2021-10-31,"11232",62.76,3380
2021-10-31,"11233",44.4,3095
2021-10-31,"11235",84.4,656
2021-10-31,"11237",54.17,8322
2021-10-31,"11238",65.36,17214
2021-10-31,"11369",38.66,293
2021-10-31,"10468",48.84,1642
2021-10-31,"11385",50.19,3573
2021-10-31,"11207",61.78,1367
2021-10-31,"10006",59.14,1504
2021-10-31,"10170",44.83,2615
2021-10-31,"10032",33.31,2022
2021-10-31,"10030",41,4565
2021-10-31,"10031",45.74,3882
2021-10-31,"10451",82.34,3796
2021-10-31,"10454",39.65,2448
2021-10-31,"10039",25.75,1267
2021-10-31,"10455",47.74,1769
2021-10-31,"10456",45.07,2077
2021-10-31,"10033",56.39,1646
2021-10-31,"10111",78.12,1134
2021-10-31,"10452",45.21,2315
2021-10-31,"10459",52.22,1087
2021-10-31,"10474",25.05,307
2021-10-31,"11220",57.09,2240
2021-10-31,"11370",53.5,734
2021-10-31,"11377",48.78,1218
2021-10-31,"11218",116.22,3712
2021-10-31,"11226",50.33,1042
2021-10-31,"10034",37.88,1514
2021-10-31,"10020",78.12,14
2021-10-31,"10463",61.44,49
2021-10-31,"10467",51.93,95
2021-10-31,"11104",70.76,0
2021-10-31,"10461",42.77,0
2021-10-31,"11219",128.77,0
2021-10-31,"11209",78.5,0
2021-11-07,"10001",162.97,48944
2021-11-07,"10002",69.04,52837
2021-11-07,"10003",103.75,72233
2021-11-07,"10004",100.94,5933
2021-11-07,"10005",216.96,4619
2021-11-07,"10007",85.82,5137
2021-11-07,"10009",124.23,44611
2021-11-07,"10010",101.94,31032
2021-11-07,"10011",88.45,48494
2021-11-07,"10012",125.26,20693
2021-11-07,"10013",83.28,26820
2021-11-07,"10014",95.6,50841
2021-11-07,"10016",129.64,33594
2021-11-07,"10017",102.48,17714
2021-11-07,"10018",84.81,26648
2021-11-07,"10019",73.53,56804
2021-11-07,"10021",98.09,22547
2021-11-07,"10022",90.63,22413
2021-11-07,"10023",79.31,23964
2021-11-07,"10024",83.89,23770
2021-11-07,"10025",81.86,20460
2021-11-07,"10026",54.31,7124
2021-11-07,"10027",58.36,14436
2021-11-07,"10028",92.89,15099
2021-11-07,"10029",63.92,16015
2021-11-07,"10035",42.57,16107
2021-11-07,"10036",117.47,24233
2021-11-07,"10037",43.28,9520
2021-11-07,"10038",69.98,10901
2021-11-07,"10040",43.21,4947
2021-11-07,"10044",111.38,805
2021-11-07,"10065",75.27,3976
2021-11-07,"10069",95.47,3690
2021-11-07,"10075",121.5,7241
2021-11-07,"10115",58.36,1212
2021-11-07,"10119",162.97,2983
2021-11-07,"10128",88.8,12221
2021-11-07,"10153",90.63,3965
2021-11-07,"10162",121.5,522
2021-11-07,"10199",162.97,8595
2021-11-07,"10278",85.82,1454
2021-11-07,"10279",85.82,2923
2021-11-07,"10280",53.5,7984
2021-11-07,"10282",161.52,10190
2021-11-07,"10453",53.38,1614
2021-11-07,"10457",47.48,1046
2021-11-07,"10458",53.18,1360
2021-11-07,"10460",64.54,411
2021-11-07,"11101",133.02,14934
2021-11-07,"11102",123.15,6460
2021-11-07,"11103",88.73,4934
2021-11-07,"11105",63.55,5269
2021-11-07,"11106",133.59,8731
2021-11-07,"11109",86.76,3025
2021-11-07,"11201",97.92,35859
2021-11-07,"11203",60.02,588
2021-11-07,"11205",130.15,15052
2021-11-07,"11206",137.24,12014
2021-11-07,"11208",86.85,1235
2021-11-07,"11211",180.98,46335
2021-11-07,"11213",63.47,730
2021-11-07,"11215",100.54,22805
2021-11-07,"11216",124.03,9183
